# report v0.1.2 (May 25, 2023)
# Database: /mnt/isilon/w_gmi/blanked2lab/cumbof/MetaSBT-Databases/MetaSBT-Viruses
# Timestamp: 20240415
# Cluster	Lineage	MAGs	Reference genomes	Bloom Filter Density	Mean completeness	Mean contamination
MSBT3255	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sigmavirus|s__Sigmavirus_melanogaster__clade_1	0	1	0.006981	na	na
MSBT4843	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sigmavirus|s__Sigmavirus_myga	0	1	0.007485	na	na
MSBT5214	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sigmavirus|s__Sigmavirus_ananassae	0	1	0.007185	na	na
MSBT6986	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sigmavirus|s__Sigmavirus_capitata	0	1	0.006825	na	na
MSBT3863	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sigmavirus|s__Sigmavirus_obscura	0	1	0.007147	na	na
MSBT4747	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alpharicinrhavirus|s__Alpharicinrhavirus_wuhan	0	1	0.005886	na	na
MSBT4714	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alpharicinrhavirus|s__Alpharicinrhavirus_bole	0	1	0.006509	na	na
MSBT7160	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alpharicinrhavirus|s__Alpharicinrhavirus_blanchseco	0	1	0.006503	na	na
MSBT7009	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Betaricinrhavirus|s__Betaricinrhavirus_chimay	0	1	0.007829	na	na
MSBT7004	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Betaricinrhavirus|s__Betaricinrhavirus_scapularis	0	1	0.007807	na	na
MSBT5855	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Zarhavirus|s__Zarhavirus_zahedan	0	1	0.006197	na	na
MSBT5014	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sripuvirus|s__Sripuvirus_madureira	0	1	0.006659	na	na
MSBT5039	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sripuvirus|s__Sripuvirus_sripur	0	1	0.006278	na	na
MSBT4209	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sripuvirus|s__Sripuvirus_almpiwar	0	1	0.006112	na	na
MSBT6447	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sripuvirus|s__Sripuvirus_cuiaba	0	1	0.006605	na	na
MSBT5023	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sripuvirus|s__Sripuvirus_chaco	0	1	0.006391	na	na
MSBT4184	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sripuvirus|s__Sripuvirus_niakha	0	1	0.006374	na	na
MSBT6476	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sripuvirus|s__Sripuvirus_charleville	0	1	0.006514	na	na
MSBT3137	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphanucleorhabdovirus|s__Alphanucleorhabdovirus_zeairanense	0	2	0.007217	na	na
MSBT6450	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphanucleorhabdovirus|s__Alphanucleorhabdovirus_morogoromaydis	0	1	0.006573	na	na
MSBT4212	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphanucleorhabdovirus|s__Alphanucleorhabdovirus_melongenae	0	1	0.007061	na	na
MSBT3549	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphanucleorhabdovirus|s__Alphanucleorhabdovirus_tuberosum__clade_0	0	1	0.006959	na	na
MSBT6405	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphanucleorhabdovirus|s__Alphanucleorhabdovirus_physostegiae	0	1	0.007394	na	na
MSBT7202	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphanucleorhabdovirus|s__Alphanucleorhabdovirus_pruni	0	1	0.007571	na	na
MSBT1205	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphanucleorhabdovirus|s__Alphanucleorhabdovirus_colocasiae	0	1	0.006552	na	na
MSBT7624	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphanucleorhabdovirus|s__Joa_yellow_blotch_virus	0	1	0.007212	na	na
MSBT839	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphanucleorhabdovirus|s__Alphanucleorhabdovirus_maydis	0	1	0.006637	na	na
MSBT6421	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphanucleorhabdovirus|s__Alphanucleorhabdovirus_tritici	0	1	0.007786	na	na
MSBT3550	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphanucleorhabdovirus|s__Alphanucleorhabdovirus_tuberosum__clade_1	0	1	0.007056	na	na
MSBT663	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphanucleorhabdovirus|s__Alphanucleorhabdovirus_oryzae	0	1	0.007925	na	na
MSBT6400	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lostrhavirus|s__Lostrhavirus_lonestar	0	1	0.006471	na	na
MSBT7051	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lostrhavirus|s__Lostrhavirus_hyalomma	0	1	0.00631	na	na
MSBT6987	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphapaprhavirus|s__Alphapaprhavirus_pararge	0	1	0.007217	na	na
MSBT4846	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphapaprhavirus|s__Alphapaprhavirus_hubei	0	1	0.007356	na	na
MSBT5019	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_morreton	0	1	0.006299	na	na
MSBT3883	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_eptesicus	0	1	0.006063	na	na
MSBT4140	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_maraba	0	1	0.006305	na	na
MSBT4148	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_bogdanovac	0	1	0.006299	na	na
MSBT4205	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_malpais	0	1	0.006214	na	na
MSBT4093	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_newjersey__clade_0	0	1	0.006144	na	na
MSBT5219	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_piry	0	1	0.006224	na	na
MSBT3803	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_chandipura	0	1	0.006214	na	na
MSBT7565	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_yinshui	0	1	0.006165	na	na
MSBT5218	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_carajas	0	1	0.006165	na	na
MSBT4115	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_alagoas	0	1	0.006289	na	na
MSBT7643	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_mediterranean	0	1	0.006235	na	na
MSBT4186	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_jurona	0	2	0.00638	na	na
MSBT5220	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_radi	0	1	0.00601	na	na
MSBT3804	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_isfahan	0	1	0.006444	na	na
MSBT4094	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_newjersey__clade_1	0	1	0.006498	na	na
MSBT634	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_indiana	0	2	0.007426	na	na
MSBT4474	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_cocal	0	1	0.006294	na	na
MSBT4188	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Vesiculovirus|s__Vesiculovirus_perinet	0	1	0.006466	na	na
MSBT4208	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Betapaprhavirus|s__Betapaprhavirus_frugiperda	0	1	0.007373	na	na
MSBT5009	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_lajoya	0	1	0.008816	na	na
MSBT5211	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_mossuril	0	1	0.00733	na	na
MSBT5001	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_hartpark	0	1	0.007566	na	na
MSBT4984	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_kamese	0	1	0.007421	na	na
MSBT5043	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_ord	0	1	0.007474	na	na
MSBT3283	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_ngaingan	0	1	0.008934	na	na
MSBT4973	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_mosqueiro	0	1	0.007217	na	na
MSBT6409	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_holmes	0	1	0.007474	na	na
MSBT5004	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_parry	0	1	0.007373	na	na
MSBT3163	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_wongabel	0	1	0.007442	na	na
MSBT5021	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_joinjakaka	0	1	0.007201	na	na
MSBT5020	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_marco	0	1	0.007356	na	na
MSBT4460	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_flanders	0	2	0.008827	na	na
MSBT5037	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_landjia	0	1	0.00755	na	na
MSBT7634	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_bangoran	0	1	0.007759	na	na
MSBT5029	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_graylodge	0	1	0.00733	na	na
MSBT5028	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Hapavirus|s__Hapavirus_manitoba	0	1	0.007791	na	na
MSBT6306	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ohlsrhavirus|s__Ohlsrhavirus_northcreek	0	1	0.0058	na	na
MSBT5068	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ohlsrhavirus|s__Ohlsrhavirus_culex__clade_1	0	1	0.00624	na	na
MSBT6998	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ohlsrhavirus|s__Ohlsrhavirus_pseudovishnui	0	1	0.006434	na	na
MSBT6412	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ohlsrhavirus|s__Ohlsrhavirus_ohlsdorf	0	1	0.006412	na	na
MSBT5067	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ohlsrhavirus|s__Ohlsrhavirus_culex__clade_0	0	3	0.006927	na	na
MSBT4502	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ohlsrhavirus|s__Ohlsrhavirus_tongilchon	0	1	0.006069	na	na
MSBT7419	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Amplylivirus|s__Amplylivirus_cinereus	0	1	0.006884	na	na
MSBT4195	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sawgrhavirus|s__Sawgrhavirus_longisland	0	1	0.00646	na	na
MSBT6389	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sawgrhavirus|s__Sawgrhavirus_connecticut	0	1	0.006541	na	na
MSBT6399	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sawgrhavirus|s__Sawgrhavirus_sawgrass	0	1	0.00638	na	na
MSBT6387	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Sawgrhavirus|s__Sawgrhavirus_minto	0	1	0.006321	na	na
MSBT3745	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Perhabdovirus|s__Perhabdovirus_perca__clade_1	0	1	0.006498	na	na
MSBT3888	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Perhabdovirus|s__Perhabdovirus_anguilla	0	1	0.006761	na	na
MSBT3744	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Perhabdovirus|s__Perhabdovirus_perca__clade_0	0	1	0.006509	na	na
MSBT4825	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Betanemrhavirus|s__Betanemrhavirus_shayang	0	2	0.010147	na	na
MSBT4849	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Betanemrhavirus|s__Betanemrhavirus_hubei	0	1	0.007823	na	na
MSBT5033	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_elgon	0	1	0.006208	na	na
MSBT4196	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_fikirini	0	1	0.00638	na	na
MSBT5212	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_nishimuro	0	1	0.006165	na	na
MSBT5042	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_keuraliba	0	1	0.00653	na	na
MSBT5026	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_nkolbisson	0	1	0.006117	na	na
MSBT4456	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_kumasi	0	1	0.006294	na	na
MSBT4722	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_yongjia	0	1	0.006074	na	na
MSBT5000	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_fukuoka	0	1	0.006122	na	na
MSBT7564	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_taiyi	0	1	0.005967	na	na
MSBT4144	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_kolente	0	1	0.006144	na	na
MSBT5017	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_barur	0	1	0.006031	na	na
MSBT4983	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_kern	0	1	0.006455	na	na
MSBT7229	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_bughendera	0	1	0.006208	na	na
MSBT5630	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_kanyawara	0	1	0.006101	na	na
MSBT6047	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_vaprio	0	1	0.006675	na	na
MSBT4972	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_ledantec	0	1	0.00653	na	na
MSBT4720	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_wuhan	0	1	0.006283	na	na
MSBT5025	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Ledantevirus_oita	0	1	0.006525	na	na
MSBT6479	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Barhavirus|s__Barhavirus_bahia	0	1	0.006884	na	na
MSBT6480	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Barhavirus|s__Barhavirus_muir	0	1	0.006884	na	na
MSBT1167	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Novirhabdovirus|s__Novirhabdovirus_hirame	0	1	0.006256	na	na
MSBT593	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Novirhabdovirus|s__Novirhabdovirus_snakehead	0	1	0.006514	na	na
MSBT635	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Novirhabdovirus|s__Novirhabdovirus_salmonid	0	1	0.006358	na	na
MSBT1106	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Novirhabdovirus|s__Novirhabdovirus_piscine	0	1	0.006417	na	na
MSBT7044	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Alphahymrhavirus|s__Alphahymrhavirus_neglectus	0	1	0.006777	na	na
MSBT4158	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Scophrhavirus|s__Scophrhavirus_maximus	0	1	0.006315	na	na
MSBT4125	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Merhavirus|s__Merhavirus_tritaeniorhynchus	0	1	0.006154	na	na
MSBT5858	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Merhavirus|s__Merhavirus_merida	0	1	0.006632	na	na
MSBT7178	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Nucleorhabdovirus|s__Cardamom_vein_clearing_nucleorhabdovirus_1	0	1	0.007657	na	na
MSBT7039	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Nucleorhabdovirus|s__Green_Sichuan_pepper_nucleorhabdovirus	0	1	0.007426	na	na
MSBT6416	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Nucleorhabdovirus|s__Black_currant_nucleorhabdovirus_1	0	1	0.008038	na	na
MSBT1227	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_rabies__clade_2	0	1	0.006519	na	na
MSBT3765	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_duvenhage	0	1	0.006702	na	na
MSBT1229	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_rabies__clade_4	0	6	0.011456	na	na
MSBT4183	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_khujand	0	1	0.006616	na	na
MSBT1231	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_rabies__clade_6	0	1	0.006718	na	na
MSBT4206	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_shimoni	0	1	0.006814	na	na
MSBT2715	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_helsinki	0	1	0.006686	na	na
MSBT1232	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_rabies__clade_7	0	3	0.008456	na	na
MSBT649	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_australis	0	1	0.006686	na	na
MSBT3774	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_lagos	0	1	0.006664	na	na
MSBT1233	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_rabies__clade_8	0	3	0.008784	na	na
MSBT4781	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_lleida	0	1	0.006675	na	na
MSBT4111	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_bokeloh__clade_0	0	3	0.006696	na	na
MSBT6410	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_formosa	0	1	0.006568	na	na
MSBT4782	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_gannoruwa	0	1	0.006793	na	na
MSBT4116	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_caucasicus	0	1	0.006809	na	na
MSBT3764	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_irkut	0	1	0.006954	na	na
MSBT4112	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_bokeloh__clade_1	0	2	0.007088	na	na
MSBT1230	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_rabies__clade_5	0	7	0.01167	na	na
MSBT4159	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_Ozernoe	0	1	0.006739	na	na
MSBT2693	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_hamburg	0	9	0.011381	na	na
MSBT1234	k__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Lyssavirus|s__Lyssavirus_rabies__clade_9	0	1	0.0066	na	na
