# get_ncbi_genomes v0.1.0 (Apr 20, 2023)
# timestamp 2023-04-25 14:19:39.359727
# id	type	taxonomy	excluded_from_refseq	url
GCA_018551385.1_ASM1855138v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Luthavirus|s__Luthavirus_edaphovivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/551/385/GCA_018551385.1_ASM1855138v1/GCA_018551385.1_ASM1855138v1_genomic.fna.gz
GCA_018551405.1_ASM1855140v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Halcalevirus|s__Halcalevirus_arvivivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/551/405/GCA_018551405.1_ASM1855140v1/GCA_018551405.1_ASM1855140v1_genomic.fna.gz
GCA_018551445.1_ASM1855144v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Condavirus|s__Condavirus_edaphohabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/551/445/GCA_018551445.1_ASM1855144v1/GCA_018551445.1_ASM1855144v1_genomic.fna.gz
GCA_018551455.1_ASM1855145v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Mihkrovirus|s__Mihkrovirus_soladaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/551/455/GCA_018551455.1_ASM1855145v1/GCA_018551455.1_ASM1855145v1_genomic.fna.gz
GCA_018551475.1_ASM1855147v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Phobpsivirus|s__Phobpsivirus_agricola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/551/475/GCA_018551475.1_ASM1855147v1/GCA_018551475.1_ASM1855147v1_genomic.fna.gz
GCA_018551485.1_ASM1855148v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Caloevirus|s__Caloevirus_agradaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/551/485/GCA_018551485.1_ASM1855148v1/GCA_018551485.1_ASM1855148v1_genomic.fna.gz
GCA_018553915.1_ASM1855391v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Brudgevirus|s__Brudgevirus_humadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/553/915/GCA_018553915.1_ASM1855391v1/GCA_018553915.1_ASM1855391v1_genomic.fna.gz
GCA_018553975.1_ASM1855397v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Chahsmivirus|s__Chahsmivirus_agrivivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/553/975/GCA_018553975.1_ASM1855397v1/GCA_018553975.1_ASM1855397v1_genomic.fna.gz
GCA_018554035.1_ASM1855403v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Solspiviridae|g__Intasivirus|s__Intasivirus_terrenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/554/035/GCA_018554035.1_ASM1855403v1/GCA_018554035.1_ASM1855403v1_genomic.fna.gz
GCA_018554045.1_ASM1855404v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Mucrahivirus|s__Mucrahivirus_geohabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/554/045/GCA_018554045.1_ASM1855404v1/GCA_018554045.1_ASM1855404v1_genomic.fna.gz
GCA_018554075.1_ASM1855407v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Hehspivirus|s__Hehspivirus_edaphadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/554/075/GCA_018554075.1_ASM1855407v1/GCA_018554075.1_ASM1855407v1_genomic.fna.gz
GCA_018554125.1_ASM1855412v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Brudgevirus|s__Brudgevirus_terrivivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/554/125/GCA_018554125.1_ASM1855412v1/GCA_018554125.1_ASM1855412v1_genomic.fna.gz
GCA_018554255.1_ASM1855425v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Scloravirus|s__Scloravirus_humicola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/554/255/GCA_018554255.1_ASM1855425v1/GCA_018554255.1_ASM1855425v1_genomic.fna.gz
GCA_018554415.1_ASM1855441v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Solspiviridae|g__Intasivirus|s__Intasivirus_tellurivivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/554/415/GCA_018554415.1_ASM1855441v1/GCA_018554415.1_ASM1855441v1_genomic.fna.gz
GCA_018554435.1_ASM1855443v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Phulivirus|s__Phulivirus_agrihabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/554/435/GCA_018554435.1_ASM1855443v1/GCA_018554435.1_ASM1855443v1_genomic.fna.gz
GCA_018554485.1_ASM1855448v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Dugnivirus|s__Dugnivirus_solivivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/554/485/GCA_018554485.1_ASM1855448v1/GCA_018554485.1_ASM1855448v1_genomic.fna.gz
GCA_018554525.1_ASM1855452v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Amubhivirus|s__Amubhivirus_agrivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/554/525/GCA_018554525.1_ASM1855452v1/GCA_018554525.1_ASM1855452v1_genomic.fna.gz
GCA_018554535.1_ASM1855453v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Vohsuavirus|s__Vohsuavirus_soladaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/554/535/GCA_018554535.1_ASM1855453v1/GCA_018554535.1_ASM1855453v1_genomic.fna.gz
GCA_018554595.1_ASM1855459v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Solspiviridae|g__Thiuhmevirus|s__Thiuhmevirus_pedadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/554/595/GCA_018554595.1_ASM1855459v1/GCA_018554595.1_ASM1855459v1_genomic.fna.gz
GCA_018554645.1_ASM1855464v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Anedhivirus|s__Anedhivirus_chorovicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/554/645/GCA_018554645.1_ASM1855464v1/GCA_018554645.1_ASM1855464v1_genomic.fna.gz
GCA_018554685.1_ASM1855468v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Phulivirus|s__Phulivirus_agrivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/554/685/GCA_018554685.1_ASM1855468v1/GCA_018554685.1_ASM1855468v1_genomic.fna.gz
GCA_018554705.1_ASM1855470v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Oxychlovirus|s__Oxychlovirus_terrihabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/554/705/GCA_018554705.1_ASM1855470v1/GCA_018554705.1_ASM1855470v1_genomic.fna.gz
GCA_018557275.1_ASM1855727v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Oxychlovirus|s__Oxychlovirus_humadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/275/GCA_018557275.1_ASM1855727v1/GCA_018557275.1_ASM1855727v1_genomic.fna.gz
GCA_018557285.1_ASM1855728v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Yeshinuvirus|s__Yeshinuvirus_humadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/285/GCA_018557285.1_ASM1855728v1/GCA_018557285.1_ASM1855728v1_genomic.fna.gz
GCA_018557335.1_ASM1855733v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Rehihmevirus|s__Rehihmevirus_terrenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/335/GCA_018557335.1_ASM1855733v1/GCA_018557335.1_ASM1855733v1_genomic.fna.gz
GCA_018557345.1_ASM1855734v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Apihcavirus|s__Apihcavirus_arvenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/345/GCA_018557345.1_ASM1855734v1/GCA_018557345.1_ASM1855734v1_genomic.fna.gz
GCA_018557475.1_ASM1855747v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Hysdruvirus|s__Hysdruvirus_telluricola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/475/GCA_018557475.1_ASM1855747v1/GCA_018557475.1_ASM1855747v1_genomic.fna.gz
GCA_018557495.1_ASM1855749v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Pohlevirus|s__Pohlevirus_arvadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/495/GCA_018557495.1_ASM1855749v1/GCA_018557495.1_ASM1855749v1_genomic.fna.gz
GCA_018557535.1_ASM1855753v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Psehatovirus|s__Psehatovirus_edaphovicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/535/GCA_018557535.1_ASM1855753v1/GCA_018557535.1_ASM1855753v1_genomic.fna.gz
GCA_018557695.1_ASM1855769v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Psehatovirus|s__Psehatovirus_edaphenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/695/GCA_018557695.1_ASM1855769v1/GCA_018557695.1_ASM1855769v1_genomic.fna.gz
GCA_018557705.1_ASM1855770v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Rainacovirus|s__Rainacovirus_terradaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/705/GCA_018557705.1_ASM1855770v1/GCA_018557705.1_ASM1855770v1_genomic.fna.gz
GCA_018557755.1_ASM1855775v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Psehatovirus|s__Psehatovirus_edaphohabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/755/GCA_018557755.1_ASM1855775v1/GCA_018557755.1_ASM1855775v1_genomic.fna.gz
GCA_018557775.1_ASM1855777v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Mucrahivirus|s__Mucrahivirus_geovivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/775/GCA_018557775.1_ASM1855777v1/GCA_018557775.1_ASM1855777v1_genomic.fna.gz
GCA_018557785.1_ASM1855778v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Dugnivirus|s__Dugnivirus_chthonadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/785/GCA_018557785.1_ASM1855778v1/GCA_018557785.1_ASM1855778v1_genomic.fna.gz
GCA_018557805.1_ASM1855780v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Huleruivirus|s__Huleruivirus_geocola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/805/GCA_018557805.1_ASM1855780v1/GCA_018557805.1_ASM1855780v1_genomic.fna.gz
GCA_018557825.1_ASM1855782v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Rainacovirus|s__Rainacovirus_terricola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/825/GCA_018557825.1_ASM1855782v1/GCA_018557825.1_ASM1855782v1_genomic.fna.gz
GCA_018557845.1_ASM1855784v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Condavirus|s__Condavirus_edaphocola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/845/GCA_018557845.1_ASM1855784v1/GCA_018557845.1_ASM1855784v1_genomic.fna.gz
GCA_018557875.1_ASM1855787v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Mihkrovirus|s__Mihkrovirus_solicola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/875/GCA_018557875.1_ASM1855787v1/GCA_018557875.1_ASM1855787v1_genomic.fna.gz
GCA_018557955.1_ASM1855795v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Cahtebovirus|s__Cahtebovirus_humivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/557/955/GCA_018557955.1_ASM1855795v1/GCA_018557955.1_ASM1855795v1_genomic.fna.gz
GCA_018559915.1_ASM1855991v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Chounavirus|s__Chounavirus_chorenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/559/915/GCA_018559915.1_ASM1855991v1/GCA_018559915.1_ASM1855991v1_genomic.fna.gz
GCA_018559935.1_ASM1855993v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Chahsmivirus|s__Chahsmivirus_agrivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/559/935/GCA_018559935.1_ASM1855993v1/GCA_018559935.1_ASM1855993v1_genomic.fna.gz
GCA_018559945.1_ASM1855994v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Bathrivirus|s__Bathrivirus_terrenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/559/945/GCA_018559945.1_ASM1855994v1/GCA_018559945.1_ASM1855994v1_genomic.fna.gz
GCA_018559955.1_ASM1855995v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Andhaxevirus|s__Andhaxevirus_chorocola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/559/955/GCA_018559955.1_ASM1855995v1/GCA_018559955.1_ASM1855995v1_genomic.fna.gz
GCA_018559975.1_ASM1855997v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Psehatovirus|s__Psehatovirus_edaphovivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/559/975/GCA_018559975.1_ASM1855997v1/GCA_018559975.1_ASM1855997v1_genomic.fna.gz
GCA_018560005.1_ASM1856000v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Dehcevirus|s__Dehcevirus_soladaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/560/005/GCA_018560005.1_ASM1856000v1/GCA_018560005.1_ASM1856000v1_genomic.fna.gz
GCA_018560085.1_ASM1856008v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Blinduvirus|s__Blinduvirus_terrihabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/560/085/GCA_018560085.1_ASM1856008v1/GCA_018560085.1_ASM1856008v1_genomic.fna.gz
GCA_018560105.1_ASM1856010v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Rainacovirus|s__Rainacovirus_tellurivivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/560/105/GCA_018560105.1_ASM1856010v1/GCA_018560105.1_ASM1856010v1_genomic.fna.gz
GCA_018560155.1_ASM1856015v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Oxychlovirus|s__Oxychlovirus_terrivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/560/155/GCA_018560155.1_ASM1856015v1/GCA_018560155.1_ASM1856015v1_genomic.fna.gz
GCA_018560195.1_ASM1856019v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Sincthavirus|s__Sincthavirus_limivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/560/195/GCA_018560195.1_ASM1856019v1/GCA_018560195.1_ASM1856019v1_genomic.fna.gz
GCA_018560205.1_ASM1856020v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Helacdivirus|s__Helacdivirus_borborovicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/560/205/GCA_018560205.1_ASM1856020v1/GCA_018560205.1_ASM1856020v1_genomic.fna.gz
GCA_018560235.1_ASM1856023v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Sehpovirus|s__Sehpovirus_borboradaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/560/235/GCA_018560235.1_ASM1856023v1/GCA_018560235.1_ASM1856023v1_genomic.fna.gz
GCA_018560255.1_ASM1856025v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Solspiviridae|g__Puirovirus|s__Puirovirus_lutenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/560/255/GCA_018560255.1_ASM1856025v1/GCA_018560255.1_ASM1856025v1_genomic.fna.gz
GCA_018560265.1_ASM1856026v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Cehakivirus|s__Cehakivirus_limihabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/560/265/GCA_018560265.1_ASM1856026v1/GCA_018560265.1_ASM1856026v1_genomic.fna.gz
GCA_018560275.1_ASM1856027v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Kemicevirus|s__Kemicevirus_caenicola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/560/275/GCA_018560275.1_ASM1856027v1/GCA_018560275.1_ASM1856027v1_genomic.fna.gz
GCA_018560285.1_ASM1856028v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Vohsuavirus|s__Vohsuavirus_limihabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/560/285/GCA_018560285.1_ASM1856028v1/GCA_018560285.1_ASM1856028v1_genomic.fna.gz
GCA_018560295.1_ASM1856029v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Boloprevirus|s__Boloprevirus_asiohabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/560/295/GCA_018560295.1_ASM1856029v1/GCA_018560295.1_ASM1856029v1_genomic.fna.gz
GCA_018560315.1_ASM1856031v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Hihdivirus|s__Hihdivirus_caenicola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/560/315/GCA_018560315.1_ASM1856031v1/GCA_018560315.1_ASM1856031v1_genomic.fna.gz
GCA_018562905.1_ASM1856290v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Piponevirus|s__Piponevirus_borborocola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/562/905/GCA_018562905.1_ASM1856290v1/GCA_018562905.1_ASM1856290v1_genomic.fna.gz
GCA_018562955.1_ASM1856295v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Nahjiuvirus|s__Nahjiuvirus_borborovicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/562/955/GCA_018562955.1_ASM1856295v1/GCA_018562955.1_ASM1856295v1_genomic.fna.gz
GCA_018562985.1_ASM1856298v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Chihyovirus|s__Chihyovirus_lutenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/562/985/GCA_018562985.1_ASM1856298v1/GCA_018562985.1_ASM1856298v1_genomic.fna.gz
GCA_018563015.1_ASM1856301v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Brudgevirus|s__Brudgevirus_borborovivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/563/015/GCA_018563015.1_ASM1856301v1/GCA_018563015.1_ASM1856301v1_genomic.fna.gz
GCA_018563025.1_ASM1856302v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Kemicevirus|s__Kemicevirus_caenihabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/563/025/GCA_018563025.1_ASM1856302v1/GCA_018563025.1_ASM1856302v1_genomic.fna.gz
GCA_018563105.1_ASM1856310v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Boloprevirus|s__Boloprevirus_borboradaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/563/105/GCA_018563105.1_ASM1856310v1/GCA_018563105.1_ASM1856310v1_genomic.fna.gz
GCA_018563165.1_ASM1856316v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Solspiviridae|g__Mahshuvirus|s__Mahshuvirus_limivivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/563/165/GCA_018563165.1_ASM1856316v1/GCA_018563165.1_ASM1856316v1_genomic.fna.gz
GCA_018563175.1_ASM1856317v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Nuihimevirus|s__Nuihimevirus_lutadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/563/175/GCA_018563175.1_ASM1856317v1/GCA_018563175.1_ASM1856317v1_genomic.fna.gz
GCA_018563205.1_ASM1856320v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Mucrahivirus|s__Mucrahivirus_borboradaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/563/205/GCA_018563205.1_ASM1856320v1/GCA_018563205.1_ASM1856320v1_genomic.fna.gz
GCA_018563215.1_ASM1856321v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Shopitevirus|s__Shopitevirus_limenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/563/215/GCA_018563215.1_ASM1856321v1/GCA_018563215.1_ASM1856321v1_genomic.fna.gz
GCA_018563285.1_ASM1856328v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Pipunevirus|s__Pipunevirus_borborovivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/563/285/GCA_018563285.1_ASM1856328v1/GCA_018563285.1_ASM1856328v1_genomic.fna.gz
GCA_018563295.1_ASM1856329v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Kihrivirus|s__Kihrivirus_limicola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/563/295/GCA_018563295.1_ASM1856329v1/GCA_018563295.1_ASM1856329v1_genomic.fna.gz
GCA_018563305.1_ASM1856330v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Teciucevirus|s__Teciucevirus_pelohabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/563/305/GCA_018563305.1_ASM1856330v1/GCA_018563305.1_ASM1856330v1_genomic.fna.gz
GCA_018563315.1_ASM1856331v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Duinviridae|g__Kohmavirus|s__Kohmavirus_luticola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/563/315/GCA_018563315.1_ASM1856331v1/GCA_018563315.1_ASM1856331v1_genomic.fna.gz
GCA_018563325.1_ASM1856332v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Nahsuvirus|s__Nahsuvirus_caenadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/563/325/GCA_018563325.1_ASM1856332v1/GCA_018563325.1_ASM1856332v1_genomic.fna.gz
GCA_018563335.1_ASM1856333v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Sholavirus|s__Sholavirus_caenivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/563/335/GCA_018563335.1_ASM1856333v1/GCA_018563335.1_ASM1856333v1_genomic.fna.gz
GCA_018563345.1_ASM1856334v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Omohevirus|s__Omohevirus_peladaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/563/345/GCA_018563345.1_ASM1856334v1/GCA_018563345.1_ASM1856334v1_genomic.fna.gz
